,ConstituentID,City,County,State,Country,Continent
15215,29691,Hoquiam,,Washington,United States,North America
4425,2619,Fairfield,,Washington,United States,North America
8373,5290,Everett,,Washington,United States,North America
9151,5881,Ellensburg,,Washington,United States,North America
11475,18644,Ellensburg,,Washington,United States,North America
14212,4589,Ellensburg,,Washington,United States,North America
14470,29230,Electric City,,Washington,United States,North America
158,94,Edmonds,,Washington,United States,North America
15622,30350,District of Columbia,,Washington,United States,North America
15653,30178,District of Columbia,,Washington,United States,North America
15913,30639,District of Columbia,,Washington,United States,North America
5431,3257,Colfax,,Washington,United States,North America
6107,3694,Centralia,,Washington,United States,North America
11864,27963,Bremerton,,Washington,United States,North America
2577,1475,Bellingham,,Washington,United States,North America
6594,3987,Bellingham,,Washington,United States,North America
10492,7389,Bellingham,,Washington,United States,North America
15030,27648,Bainbridge Island,,Washington,United States,North America
2535,1449,Auburn,,Washington,United States,North America
2923,1679,Aberdeen,,Washington,United States,North America
5708,3437,Aberdeen,,Washington,United States,North America
6886,4187,Aberdeen,,Washington,United States,North America
1550,871,missing,,Washington,United States,North America
12944,28295,Yakima,,Washington,United States,North America
16015,30838,Connecticut,,Waterbury,United States,North America
3087,1782,Wheeling,,West Virginia,United States,North America
3893,2294,Wheeling,,West Virginia,United States,North America
7177,4370,Wheeling,,West Virginia,United States,North America
4248,2514,North River Mills,,West Virginia,United States,North America
14462,6458,New Creek,,West Virginia,United States,North America
4774,2842,Morgantown,,West Virginia,United States,North America
4773,2842,Maidsville,,West Virginia,United States,North America
1630,908,Keyser,,West Virginia,United States,North America
4228,2504,Indian Mills,Franklin County,West Virginia,United States,North America
16157,31009,Huntington,,West Virginia,United States,North America
16158,31009,Huntington,,West Virginia,United States,North America
4229,2504,Hinton,,West Virginia,United States,North America
4818,2875,Falling Waters,,West Virginia,United States,North America
11393,18534,Clarksburg,,West Virginia,United States,North America
7023,4274,Charleston,,West Virginia,United States,North America
9682,6458,Cameron Orchard,,West Virginia,United States,North America
10314,7181,Buckhannon,,West Virginia,United States,North America
14442,18276,Bluefield,,West Virginia,United States,North America
3704,2185,Beckley,,West Virginia,United States,North America
7708,4704,missing,,West Virginia,United States,North America
11555,18611,Wisconsin Rapids,,Wisconsin,United States,North America
1933,1083,Whitewater,,Wisconsin,United States,North America
14129,406,Whitefish Bay,,Wisconsin,United States,North America
4351,2569,Weyerhauser,,Wisconsin,United States,North America
8377,5294,West Bend,,Wisconsin,United States,North America
8054,5088,Wauwatosa,,Wisconsin,United States,North America
6120,3705,Wausau,,Wisconsin,United States,North America
8892,5696,Wausau,,Wisconsin,United States,North America
6350,3839,Waukesha,,Wisconsin,United States,North America
806,435,Viola,Kickapoo Valley,Wisconsin,United States,North America
10033,6802,Two Rivers,,Wisconsin,United States,North America
1633,910,Superior,,Wisconsin,United States,North America
2561,1465,Superior,,Wisconsin,United States,North America
3656,2154,Superior,,Wisconsin,United States,North America
12337,28090,Superior,,Wisconsin,United States,North America
5962,3597,Sun Prairie,,Wisconsin,United States,North America
11888,27655,St. Croix Falls,,Wisconsin,United States,North America
3431,2004,Spring Green,,Wisconsin,United States,North America
4499,2665,Shawno,,Wisconsin,United States,North America
16028,4337,Ripon,,Wisconsin,United States,North America
1200,665,Racine,,Wisconsin,United States,North America
5771,3477,Racine,,Wisconsin,United States,North America
12855,1479,Racine,,Wisconsin,United States,North America
3908,2302,Prentice,,Wisconsin,United States,North America
11838,27917,Port Washington,,Wisconsin,United States,North America
180,105,Plymouth,,Wisconsin,United States,North America
3785,2232,Oshkosh,,Wisconsin,United States,North America
6033,3641,Oshkosh,,Wisconsin,United States,North America
14318,29087,Oshkosh,,Wisconsin,United States,North America
8056,5090,Onalaska,,Wisconsin,United States,North America
3641,2142,Oconto Falls,,Wisconsin,United States,North America
3318,1927,Oconomowoc,,Wisconsin,United States,North America
8960,5746,Natosha,,Wisconsin,United States,North America
579,306,Milwaukee,,Wisconsin,United States,North America
751,406,Milwaukee,,Wisconsin,United States,North America
1472,822,Milwaukee,,Wisconsin,United States,North America
2446,1392,Milwaukee,,Wisconsin,United States,North America
2583,1479,Milwaukee,,Wisconsin,United States,North America
2780,1592,Milwaukee,,Wisconsin,United States,North America
3066,1767,Milwaukee,,Wisconsin,United States,North America
3389,1968,Milwaukee,,Wisconsin,United States,North America
4513,2674,Milwaukee,,Wisconsin,United States,North America
4538,2689,Milwaukee,,Wisconsin,United States,North America
4908,2932,Milwaukee,,Wisconsin,United States,North America
4989,2979,Milwaukee,,Wisconsin,United States,North America
5138,3078,Milwaukee,,Wisconsin,United States,North America
5208,3122,Milwaukee,,Wisconsin,United States,North America
5469,3284,Milwaukee,,Wisconsin,United States,North America
5494,3298,Milwaukee,,Wisconsin,United States,North America
6011,3623,Milwaukee,,Wisconsin,United States,North America
6306,3814,Milwaukee,,Wisconsin,United States,North America
7043,4288,Milwaukee,,Wisconsin,United States,North America
7187,4375,Milwaukee,,Wisconsin,United States,North America
7794,4753,Milwaukee,,Wisconsin,United States,North America
7874,4803,Milwaukee,,Wisconsin,United States,North America
7882,4808,Milwaukee,,Wisconsin,United States,North America
8104,5126,Milwaukee,,Wisconsin,United States,North America
8368,5285,Milwaukee,,Wisconsin,United States,North America
8533,5387,Milwaukee,,Wisconsin,United States,North America
8788,5558,Milwaukee,,Wisconsin,United States,North America
8961,5746,Milwaukee,,Wisconsin,United States,North America
9487,6176,Milwaukee,,Wisconsin,United States,North America
9510,6203,Milwaukee,,Wisconsin,United States,North America
10977,18485,Milwaukee,,Wisconsin,United States,North America
11264,4807,Milwaukee,,Wisconsin,United States,North America
11292,27101,Milwaukee,,Wisconsin,United States,North America
11453,18635,Milwaukee,,Wisconsin,United States,North America
11563,18618,Milwaukee,,Wisconsin,United States,North America
11831,27950,Milwaukee,,Wisconsin,United States,North America
12619,5913,Milwaukee,,Wisconsin,United States,North America
12655,7349,Milwaukee,,Wisconsin,United States,North America
13540,28042,Milwaukee,,Wisconsin,United States,North America
14323,29091,Milwaukee,,Wisconsin,United States,North America
14430,18506,Milwaukee,,Wisconsin,United States,North America
15144,29654,Milwaukee,,Wisconsin,United States,North America
15884,30674,Milwaukee,,Wisconsin,United States,North America
14324,29092,Merrill,,Wisconsin,United States,North America
5484,3291,Menomonie,,Wisconsin,United States,North America
5273,3161,Markesan,,Wisconsin,United States,North America
4476,2652,Marinette,,Wisconsin,United States,North America
11830,27950,Marinette,,Wisconsin,United States,North America
6329,3827,Manitowoc,,Wisconsin,United States,North America
16027,4337,Manitowoc,,Wisconsin,United States,North America
885,485,Madison,,Wisconsin,United States,North America
1932,1082,Madison,,Wisconsin,United States,North America
2956,1700,Madison,,Wisconsin,United States,North America
5954,3593,Madison,,Wisconsin,United States,North America
6094,3689,Madison,,Wisconsin,United States,North America
6550,3963,Madison,,Wisconsin,United States,North America
7188,4375,Madison,,Wisconsin,United States,North America
8302,5253,Madison,,Wisconsin,United States,North America
8837,5655,Madison,,Wisconsin,United States,North America
9029,5789,Madison,,Wisconsin,United States,North America
11487,5558,Madison,,Wisconsin,United States,North America
11505,18275,Madison,,Wisconsin,United States,North America
11569,18428,Madison,,Wisconsin,United States,North America
11780,27847,Madison,,Wisconsin,United States,North America
11976,28003,Madison,,Wisconsin,United States,North America
12947,28314,Madison,,Wisconsin,United States,North America
13346,28453,Madison,,Wisconsin,United States,North America
13654,3261,Madison,,Wisconsin,United States,North America
14001,1937,Madison,,Wisconsin,United States,North America
14740,29517,Madison,,Wisconsin,United States,North America
16058,30842,Madison,,Wisconsin,United States,North America
12743,5378,Little Rose,,Wisconsin,United States,North America
9137,5871,Lac du Flambeau,,Wisconsin,United States,North America
